Time,Action
00:00:09.2431747,"CardIn"
00:00:09.4249805,"CardIn"
00:00:16.5677752,"Password,Confirm"
00:00:18.2961651,"ChooseTask,Balance"
00:00:22.2463117,"Balance,Confirm"
00:00:23.4251733,"ChooseTask,BtnExit"
00:00:42.8731261,"Task Panel Show"
00:00:44.5548455,"Task Panel Hide"
00:00:45.1216207,"Task Panel Show"
00:00:45.7367355,"Task Panel Hide"
00:00:00,"EMPTY Total Time"
