Time,Action
00:00:09.2049617,"CardIn"
00:00:09.3735685,"CardIn"
00:00:09.5462625,"CardIn"
00:00:35.3891235,"Password,Confirm"
00:00:39.6418399,"ChooseTask,Balance"
00:00:45.9518094,"Balance,Confirm"
00:00:50.0189543,"ChooseTask,BtnExit"
00:01:19.9140811,"Task Finished"
00:01:30.6979791,"EMPTY Total Time"
