Time,Action
00:00:15.6496183,"Keyboard,1"
00:00:16.2729686,"Keyboard,2"
00:00:16.5422396,"Keyboard,6"
00:00:16.5751524,"Keyboard,6"
00:00:16.8095336,"Keyboard,8"
00:00:17.1454957,"Keyboard,8"
00:00:17.4974818,"Keyboard,00"
00:00:17.7348423,"Keyboard,00"
00:00:18.1876335,"Keyboard,8"
00:00:18.5062842,"CardIn"
00:00:00,"EMPTY Total Time"
