Time,Action
00:00:09.1760917,"CardIn"
00:00:09.3119104,"CardIn"
00:00:24.2236553,"Password,Confirm"
00:00:25.9146668,"ChooseTask,Balance"
00:00:26.5827748,"Balance,Confirm"
00:00:27.0930864,"ChooseTask,BtnExit"
00:00:27.0970272,"Task Finished"
00:00:27.0980217,"EMPTY Total Time"
