Time,Action
00:00:09.2217472,"CardIn"
00:00:09.3925881,"CardIn"
00:00:14.4618197,"Keyboard,1"
00:00:15.1785527,"Keyboard,2"
00:00:15.7245686,"Keyboard,3"
00:00:16.3556968,"Keyboard,Confirm"
00:00:21.9591448,"ChooseTask,Draw"
00:00:23.6850291,"DrawFirst,1000"
00:00:24.2128894,"DrawFirst,Confirm"
00:00:25.6825119,"DrawFirst,2000"
00:00:26.1775800,"DrawFirst,Confirm"
00:00:27.3385836,"Keyboard,5"
00:00:27.7488944,"Keyboard,00"
00:00:28.1073279,"Keyboard,0"
00:00:00,"EMPTY Total Time"
