Time,Action
00:00:10.3982259,"CardIn"
00:00:12.8221999,"Task Panel Show"
00:00:13.0104697,"Task Panel Hide"
00:00:13.1982074,"Task Panel Show"
00:00:13.7771050,"Task Panel Hide"
00:00:14.2531659,"Task Panel Show"
00:00:18.3734362,"Password,Confirm"
00:00:19.5266165,"ChooseTask,Balance"
00:00:20.6879273,"Balance,Confirm"
00:00:21.7615279,"ChooseTask,BtnExit"
00:00:21.7644689,"Task Finished"
00:00:21.7654675,"EMPTY Total Time"
