Time,Action
00:00:10.3763958,"CardIn"
00:00:18.1685376,"Keyboard,4"
00:00:18.4830497,"Keyboard,5"
00:00:19.1790545,"Keyboard,9"
00:00:19.4438691,"Keyboard,8"
00:00:00,"EMPTY Total Time"
