Time,Action
00:00:12.3615395,"CardIn"
00:00:19.9062005,"Keyboard,1"
00:00:20.2655309,"Keyboard,2"
00:00:20.5379214,"Keyboard,3"
00:00:21.2881138,"Password,Confirm"
00:00:22.5186534,"ChooseTask,Balance"
00:00:23.5121944,"Balance,Confirm"
00:00:25.3041160,"ChooseTask,BtnExit"
00:00:25.3070555,"Task Finished"
00:00:25.3080524,"EMPTY Total Time"
