Time,Action
00:00:09.4127993,"Keyboard,1"
00:00:09.5661439,"Keyboard,1"
00:00:10.9035532,"CardIn"
00:00:16.1011029,"Keyboard,1"
00:00:16.5977905,"Keyboard,2"
00:00:16.9409108,"Keyboard,3"
00:00:17.6765673,"Keyboard,Confirm"
00:00:19.0282851,"ChooseTask,Balance"
00:00:20.6025162,"Balance,Confirm"
00:00:22.0724607,"ChooseTask,BtnExit"
00:00:22.0743329,"Task Finished"
00:00:22.0753302,"EMPTY Total Time"
