Time,Action
00:00:09.3029460,"CardIn"
00:00:09.4682898,"CardIn"
00:00:09.6251070,"CardIn"
00:00:10.2051406,"Task Panel Show"
00:00:14.6436186,"Keyboard,1"
00:00:15.0535252,"Keyboard,2"
00:00:15.3789406,"Keyboard,3"
00:00:17.3573684,"Keyboard,Confirm"
00:00:18.7556540,"ChooseTask,Balance"
00:00:20.1917567,"Balance,Confirm"
00:00:21.4027641,"ChooseTask,BtnExit"
00:00:00,"EMPTY Total Time"
