Time,Action
00:00:09.1816391,"CardIn"
00:00:31.1180192,"Password,Confirm"
00:00:33.9423926,"Task Panel Show"
00:00:35.2951080,"ChooseTask,Balance"
00:00:36.1149722,"Balance,Confirm"
00:00:37.4451782,"ChooseTask,BtnExit"
00:00:37.4481230,"Task Finished"
00:00:37.4491269,"EMPTY Total Time"
