Time,Action
00:00:10.1185353,"CardIn"
00:00:15.4633586,"Keyboard,1"
00:00:16.1584978,"Keyboard,2"
00:00:16.5667060,"Keyboard,3"
00:00:17.8730190,"Password,Confirm"
00:00:18.8063108,"ChooseTask,Balance"
00:00:20.5381691,"Balance,Confirm"
00:00:21.8600361,"ChooseTask,BtnExit"
00:00:21.8630284,"Task Finished"
00:00:21.8630284,"EMPTY Total Time"
