Time,Action
00:00:09.2918941,"CardIn"
00:00:09.6324097,"CardIn"
00:00:14.4618825,"Keyboard,1"
00:00:14.8379004,"Keyboard,2"
00:00:15.1277476,"Keyboard,3"
00:00:15.6220696,"Keyboard,Confirm"
00:00:17.0069737,"ChooseTask,Balance"
00:00:17.9476254,"Balance,Confirm"
00:00:19.0934400,"ChooseTask,BtnExit"
00:00:19.0963329,"Task Finished"
00:00:19.0973304,"EMPTY Total Time"
