Time,Action
00:00:12.0186930,"CardIn"
00:00:21.3611182,"Password,Confirm"
00:00:23.2943517,"ChooseTask,Balance"
00:00:23.9839865,"Balance,Confirm"
00:00:24.3757826,"ChooseTask,BtnExit"
00:00:24.3787784,"Task Finished"
00:00:24.3798018,"EMPTY Total Time"
