Time,Action
00:00:11.3247260,"CardIn"
00:00:19.2903566,"Password,Confirm"
00:00:21.7473569,"ChooseTask,Balance"
00:00:22.7225795,"Balance,Confirm"
00:00:23.6441614,"ChooseTask,BtnExit"
00:00:23.6470997,"Task Finished"
00:00:23.6480973,"EMPTY Total Time"
