Time,Action
00:00:09.2878434,"CardIn"
00:00:09.4377760,"CardIn"
00:00:11.8804260,"Task Panel Show"
00:00:17.3604839,"Password,Confirm"
00:00:19.0029957,"ChooseTask,Balance"
00:00:20.0624834,"Balance,Confirm"
00:00:20.7806627,"ChooseTask,BtnExit"
00:00:00,"EMPTY Total Time"
