Time,Action
00:00:09.4015896,"CardIn"
00:00:17.3333815,"Password,Confirm"
00:00:18.7528044,"ChooseTask,Balance"
00:00:37.8151475,"Balance,Confirm"
00:00:39.9810497,"ChooseTask,BtnExit"
00:00:39.9840724,"Task Finished"
00:00:39.9840724,"EMPTY Total Time"
