Time,Action
00:00:09.7959877,"Task Panel Show"
00:00:10.6050382,"CardIn"
00:00:19.2236852,"Password,Confirm"
00:00:21.1873265,"ChooseTask,Balance"
00:00:23.4119029,"Balance,Confirm"
00:00:24.3163804,"ChooseTask,BtnExit"
00:00:32.6711773,"CardIn"
00:00:00,"EMPTY Total Time"
