Time,Action
00:00:11.5447133,"CardIn"
00:00:19.8583360,"Keyboard,1"
00:00:20.1662312,"Keyboard,2"
00:00:21.5008952,"Keyboard,3"
00:00:22.1141092,"Keyboard,Confirm"
00:00:24.6950832,"Task Panel Show"
00:00:00,"EMPTY Total Time"
