Time,Action
00:00:09.4714538,"CardIn"
00:00:09.6572347,"CardIn"
00:00:16.7710570,"Keyboard,1"
00:00:17.3166847,"Keyboard,2"
00:00:17.6242173,"Keyboard,3"
00:00:18.0679458,"Keyboard,Confirm"
00:00:19.4678486,"ChooseTask,Balance"
00:00:20.8524206,"Balance,Confirm"
00:00:23.4636285,"ChooseTask,BtnExit"
00:00:23.4656232,"Task Finished"
00:00:23.4656232,"EMPTY Total Time"
