Time,Action
00:00:10.7463375,"CardIn"
00:00:16.0650518,"Keyboard,1"
00:00:16.4550091,"Keyboard,2"
00:00:16.8449939,"Keyboard,3"
00:00:18.5733904,"Keyboard,Confirm"
00:00:00,"EMPTY Total Time"
