Time,Action
00:00:09.2711421,"CardIn"
00:00:14.4446447,"Keyboard,1"
00:00:14.8521958,"Keyboard,2"
00:00:15.2227600,"Keyboard,3"
00:00:15.7698604,"Keyboard,Confirm"
00:00:16.8317688,"ChooseTask,Draw"
00:00:18.4057592,"DrawFirst,100"
00:00:19.2732923,"Task Panel Show"
00:00:19.8183183,"Task Panel Hide"
00:00:21.3225068,"Keyboard,Confirm"
00:00:00,"EMPTY Total Time"
