Time,Action
00:00:09.2535621,"CardIn"
00:00:09.4540627,"CardIn"
00:00:14.8108495,"Keyboard,1"
00:00:15.7510481,"Keyboard,2"
00:00:16.0931178,"Keyboard,3"
00:00:16.8109356,"Keyboard,Confirm"
00:00:18.9793289,"ChooseTask,Draw"
00:00:00,"EMPTY Total Time"
